uid,p2overhead
unit.010347,0.027373
unit.010348,0.026055
unit.010349,0.028529
unit.010350,0.027686
unit.010351,0.028064
unit.010352,0.02882
unit.010353,0.027814
unit.010354,0.040625
unit.010355,0.038258
unit.010356,0.037154
unit.010357,0.038049
unit.010358,0.037701
unit.010359,0.036999
unit.010360,0.036952
unit.010361,0.036304
unit.010362,0.03748
unit.010363,0.037092
unit.010364,0.037544
unit.010365,0.038189
unit.010366,0.135645
unit.010367,0.04286
unit.010368,0.037916
unit.010369,0.038035
unit.010370,0.036928
unit.010371,0.037846
unit.010372,0.036407
unit.010373,0.036384
unit.010374,0.10422
unit.010375,0.026732
unit.010376,0.027623
unit.010377,0.025802
unit.010378,0.02926
unit.010379,0.024988
unit.010380,0.025782
unit.010381,0.025659
unit.010382,0.02638
unit.010383,0.026093
unit.010384,0.025572
unit.010385,0.025608
unit.010386,0.083285
unit.010387,0.025352
unit.010388,0.026337
unit.010389,0.027345
unit.010390,0.026836
unit.010391,0.02646
unit.010392,0.027104
unit.010393,0.026337
unit.010394,0.026731
unit.010395,0.036725
unit.010396,0.043897
unit.010397,0.035556
unit.010398,0.038034
unit.010399,0.036335
unit.010400,0.036118
unit.010401,0.037874
unit.010402,0.035495
unit.010403,0.035889
unit.010404,0.035107
unit.010405,0.035567
unit.010406,0.035122
unit.010407,0.129757
unit.010408,0.037171
unit.010409,0.035293
unit.010410,0.035506
unit.010411,0.037802
unit.010412,0.03613
unit.010413,0.036279
unit.010414,0.039687
unit.010415,0.105403
unit.010416,0.038119
unit.010417,0.036779
unit.010418,0.024539
unit.010419,0.028811
unit.010420,0.028963
unit.010421,0.028094
unit.010422,0.025699
unit.010423,0.027121
unit.010424,0.027048
unit.010425,0.026786
unit.010426,0.026893
unit.010427,0.080978
unit.010428,0.025309
unit.010429,0.027418
unit.010430,0.027821
unit.010431,0.028961
unit.010432,0.027513
unit.010433,0.028077
unit.010434,0.026966
unit.010435,0.036524
unit.010436,0.033739
unit.010437,0.036824
unit.010438,0.037228
unit.010439,0.038284
unit.010440,0.037827
unit.010441,0.037727
unit.010442,0.037657
unit.010443,0.039077
unit.010444,0.037661
unit.010445,0.039111
unit.010446,0.037881
unit.010447,0.035506
unit.010448,0.186097
unit.010449,0.05482
unit.010450,0.037935
unit.010451,0.036464
unit.010452,0.036513
unit.010453,0.036397
unit.010454,0.035826
unit.010455,0.03666
unit.010456,0.091883
unit.010457,0.025455
unit.010458,0.026962
unit.010459,0.026275
unit.010460,0.02636
unit.010461,0.026428
unit.010462,0.025657
unit.010463,0.024908
unit.010464,0.025684
unit.010465,0.026039
unit.010466,0.025633
unit.010467,0.025799
unit.010468,0.087542
unit.010469,0.0259
unit.010470,0.027948
unit.010471,0.02732
unit.010472,0.027053
unit.010473,0.027738
unit.010474,0.028443
unit.010475,0.028557
unit.010476,0.032568
unit.010477,0.033592
unit.010478,0.041462
unit.010479,0.037723
unit.010480,0.037888
unit.010481,0.038954
unit.010482,0.038772
unit.010483,0.037631
unit.010484,0.052494
unit.010485,0.041995
unit.010486,0.040689
unit.010487,0.046545
unit.010488,0.040873
unit.010489,0.134087
unit.010490,0.038849
unit.010491,0.038365
unit.010492,0.038492
unit.010493,0.037642
unit.010494,0.038446
unit.010495,0.037898
unit.010496,0.040119
unit.010497,0.093925
unit.010498,0.027791
unit.010499,0.028633
unit.010500,0.026265
unit.010501,0.028916
unit.010502,0.026413
unit.010503,0.028452
unit.010504,0.031679
unit.010505,0.028375
unit.010506,0.027075
unit.010507,0.026929
unit.010508,0.027142
unit.010509,0.099362
unit.010510,0.026938
unit.010511,0.028345
unit.010512,0.027289
unit.010513,0.027372
unit.010514,0.027542
unit.010515,0.027432
unit.010516,0.028189
unit.010517,0.028082
unit.010518,0.032624
unit.010519,0.040512
unit.010520,0.037628
unit.010521,0.037288
unit.010522,0.036502
unit.010523,0.036596
unit.010524,0.036783
unit.010525,0.038755
unit.010526,0.037106
unit.010527,0.0376
unit.010528,0.037237
unit.010529,0.037673
unit.010530,0.138337
unit.010531,0.035836
unit.010532,0.036299
unit.010533,0.036571
unit.010534,0.036503
unit.010535,0.03735
unit.010536,0.041775
unit.010537,0.043939
unit.010538,0.100566
unit.010539,0.027012
unit.010540,0.03012
unit.010541,0.026365
unit.010542,0.026857
unit.010543,0.026051
unit.010544,0.026771
unit.010545,0.026144
unit.010546,0.026036
unit.010547,0.026964
unit.010548,0.025567
unit.010549,0.025848
unit.010550,0.081209
unit.010551,0.025695
unit.010552,0.02721
unit.010553,0.036333
unit.010554,0.027091
unit.010555,0.034283
unit.010556,0.028509
unit.010557,0.027448
unit.010558,0.028221
unit.010559,0.035289
unit.010560,0.038104
unit.010561,0.036896
unit.010562,0.037368
unit.010563,0.036808
unit.010564,0.038021
unit.010565,0.036314
unit.010566,0.037411
unit.010567,0.036752
unit.010568,0.036867
unit.010569,0.037344
unit.010570,0.036892
unit.010571,0.141549
unit.010572,0.036257
unit.010573,0.036117
unit.010574,0.042057
unit.010575,0.040145
unit.010576,0.036174
unit.010577,0.036656
unit.010578,0.044418
unit.010579,0.093661
unit.010580,0.039368
unit.010581,0.04406
unit.010582,0.042555
unit.010583,0.038061
unit.010584,0.034797
unit.010585,0.036465
unit.010586,0.039368
unit.010587,0.042458
unit.010588,0.037701
unit.010589,0.035248
unit.010590,0.043608
unit.010591,0.090789
unit.010592,0.040187
unit.010593,0.035008
unit.010594,0.040548
unit.010595,0.034745
unit.010596,0.043895
unit.010597,0.041302
unit.010598,0.035619
unit.010599,0.036862
unit.010600,0.042426
unit.010601,0.027006
unit.010602,0.02595
unit.010603,0.036424
unit.010604,0.026446
unit.010605,0.029025
unit.010606,0.025607
unit.010607,0.025646
unit.010608,0.025516
unit.010609,0.029106
unit.010610,0.02536
unit.010611,0.025031
unit.010612,0.086608
unit.010613,0.027884
unit.010614,0.026998
unit.010615,0.02738
unit.010616,0.040461
unit.010617,0.027625
unit.010618,0.030845
unit.010619,0.028375
unit.010620,0.124457
unit.010621,0.034467
unit.010622,0.035966
unit.010623,0.036204
unit.010624,0.03557
unit.010625,0.036615
unit.010626,0.035301
unit.010627,0.035563
unit.010628,0.03471
unit.010629,0.039293
unit.010630,0.03712
unit.010631,0.035533
unit.010632,0.115489
unit.010633,0.036843
unit.010634,0.034334
unit.010635,0.035527
unit.010636,0.034747
unit.010637,0.035355
unit.010638,0.035415
unit.010639,0.035287
unit.010640,0.038744
unit.010641,0.030942
unit.010642,0.026719
unit.010643,0.026395
unit.010644,0.027703
unit.010645,0.026502
unit.010646,0.026608
unit.010647,0.025608
unit.010648,0.026986
unit.010649,0.026057
unit.010650,0.026828
unit.010651,0.026146
unit.010652,0.027301
unit.010653,0.078779
unit.010654,0.036844
unit.010655,0.035725
unit.010656,0.036884
unit.010657,0.031141
unit.010658,0.02926
unit.010659,0.030916
unit.010660,0.035992
unit.010661,0.097884
unit.010662,0.029736
unit.010663,0.028077
unit.010664,0.026953
unit.010665,0.030452
unit.010666,0.027373
unit.010667,0.026608
unit.010668,0.026062
unit.010669,0.035949
unit.010670,0.026193
unit.010671,0.027088
unit.010672,0.025971
unit.010673,0.085921
unit.010674,0.026
unit.010675,0.02821
unit.010676,0.027377
unit.010677,0.027167
unit.010678,0.029442
unit.010679,0.027812
unit.010680,0.031194
unit.010681,0.028288
unit.010682,0.033881
unit.010683,0.039142
unit.010684,0.038456
unit.010685,0.051326
unit.010686,0.037393
unit.010687,0.039809
unit.010688,0.03764
unit.010689,0.037975
unit.010690,0.041267
unit.010691,0.037903
unit.010692,0.039046
unit.010693,0.040239
unit.010694,0.124515
unit.010695,0.038479
unit.010696,0.037441
unit.010697,0.037817
unit.010698,0.042897
unit.010699,0.03902
unit.010700,0.040639
unit.010701,0.03788
unit.010702,0.119262
unit.010703,0.037827
unit.010704,0.03715
unit.010705,0.037184
unit.010706,0.036935
unit.010707,0.037195
unit.010708,0.037361
unit.010709,0.03737
unit.010710,0.03732
unit.010711,0.036279
unit.010712,0.035989
unit.010713,0.038745
unit.010714,0.118234
unit.010715,0.037663
unit.010716,0.036884
unit.010717,0.037041
unit.010718,0.037129
unit.010719,0.036877
unit.010720,0.03618
unit.010721,0.036593
unit.010722,0.037134
unit.010723,0.031777
unit.010724,0.025925
unit.010725,0.02808
unit.010726,0.028647
unit.010727,0.027913
unit.010728,0.028324
unit.010729,0.027591
unit.010730,0.02793
unit.010731,0.027657
unit.010732,0.028121
unit.010733,0.027737
unit.010734,0.027946
unit.010735,0.086788
unit.010736,0.02803
unit.010737,0.027807
unit.010738,0.028702
unit.010739,0.028256
unit.010740,0.028852
unit.010741,0.028731
unit.010742,0.02877
unit.010743,0.092464
unit.010744,0.026799
unit.010745,0.026983
unit.010746,0.02503
unit.010747,0.02591
unit.010748,0.026051
unit.010749,0.027872
unit.010750,0.02575
unit.010751,0.027226
unit.010752,0.026699
unit.010753,0.026506
unit.010754,0.025793
unit.010755,0.072461
unit.010756,0.026829
unit.010757,0.029975
unit.010758,0.027811
unit.010759,0.028329
unit.010760,0.027835
unit.010761,0.027507
unit.010762,0.027193
unit.010763,0.028622
unit.010764,0.036047
unit.010765,0.037414
unit.010766,0.03844
unit.010767,0.03769
unit.010768,0.037602
unit.010769,0.036692
unit.010770,0.03669
unit.010771,0.037994
unit.010772,0.037692
unit.010773,0.037061
unit.010774,0.037124
unit.010775,0.036624
unit.010776,0.112893
unit.010777,0.046713
unit.010778,0.045531
unit.010779,0.042932
unit.010780,0.036218
unit.010781,0.037633
unit.010782,0.038048
unit.010783,0.037771
unit.010784,0.116253
unit.010785,0.043043
unit.010786,0.043552
unit.010787,0.042454
unit.010788,0.042189
unit.010789,0.042864
unit.010790,0.042304
unit.010791,0.03878
unit.010792,0.039983
unit.010793,0.04241
unit.010794,0.041042
unit.010795,0.042922
unit.010796,0.14447
unit.010797,0.040532
unit.010798,0.036359
unit.010799,0.036106
unit.010800,0.038148
unit.010801,0.035632
unit.010802,0.0365
unit.010803,0.036775
unit.010804,0.035731
unit.010805,0.031744
unit.010806,0.029727
unit.010807,0.032525
unit.010808,0.027633
unit.010809,0.026885
unit.010810,0.036105
unit.010811,0.026263
unit.010812,0.027478
unit.010813,0.026286
unit.010814,0.030081
unit.010815,0.026296
unit.010816,0.026906
unit.010817,0.072463
unit.010818,0.02556
unit.010819,0.02715
unit.010820,0.02736
unit.010821,0.027326
unit.010822,0.028218
unit.010823,0.028906
unit.010824,0.027999
unit.010825,0.374885
unit.010826,0.240397
unit.010827,0.103009
unit.010828,0.025932
unit.010829,0.027394
unit.010830,0.025853
unit.010831,0.028254
unit.010832,0.026593
unit.010833,0.02568
unit.010834,0.025277
unit.010835,0.026598
unit.010836,0.027297
unit.010837,0.094582
unit.010838,0.026511
unit.010839,0.028399
unit.010840,0.027857
unit.010841,0.027924
unit.010842,0.028341
unit.010843,0.02739
unit.010844,0.029474
unit.010845,0.028325
unit.010846,0.043757
unit.010847,0.038997
unit.010848,0.042688
unit.010849,0.03898
unit.010850,0.037319
unit.010851,0.042642
unit.010852,0.03823
unit.010853,0.037649
unit.010854,0.037873
unit.010855,0.03844
unit.010856,0.038566
unit.010857,0.03886
unit.010858,0.123031
unit.010859,0.039808
unit.010860,0.037913
unit.010861,0.038283
unit.010862,0.036432
unit.010863,0.038063
unit.010864,0.038013
unit.010865,0.037429
unit.010866,0.12074
unit.010867,0.027791
unit.010868,0.02797
unit.010869,0.026736
unit.010870,0.027535
unit.010871,0.028561
unit.010872,0.026415
unit.010873,0.027364
unit.010874,0.026646
unit.010875,0.026646
unit.010876,0.02888
unit.010877,0.028575
unit.010878,0.081181
unit.010879,0.034694
unit.010880,0.030399
unit.010881,0.029004
unit.010882,0.028854
unit.010883,0.02761
unit.010884,0.028528
unit.010885,0.027804
unit.010886,0.027312
unit.010887,0.033663
unit.010888,0.037048
unit.010889,0.038284
unit.010890,0.037745
unit.010891,0.037742
unit.010892,0.042909
unit.010893,0.044831
unit.010894,0.037561
unit.010895,0.043313
unit.010896,0.048561
unit.010897,0.037751
unit.010898,0.041618
unit.010899,0.205775
unit.010900,0.069701
unit.010901,0.037136
unit.010902,0.047535
unit.010903,0.039561
unit.010904,0.037075
unit.010905,0.047041
unit.010906,0.042661
unit.010907,0.107403
unit.010908,0.026603
unit.010909,0.035698
unit.010910,0.026951
unit.010911,0.03485
unit.010912,0.025339
unit.010913,0.025953
unit.010914,0.03331
unit.010915,0.025457
unit.010916,0.031402
unit.010917,0.025464
unit.010918,0.025688
unit.010919,0.083664
unit.010920,0.033524
unit.010921,0.027283
unit.010922,0.029402
unit.010923,0.033386
unit.010924,0.027453
unit.010925,0.028436
unit.010926,0.034035
unit.010927,0.029137
unit.010928,0.03279
unit.010929,0.037275
unit.010930,0.03688
unit.010931,0.037682
unit.010932,0.038708
unit.010933,0.038637
unit.010934,0.03677
unit.010935,0.037201
unit.010936,0.036859
unit.010937,0.037495
unit.010938,0.036354
unit.010939,0.050436
unit.010940,0.108956
unit.010941,0.036883
unit.010942,0.036499
unit.010943,0.037334
unit.010944,0.039031
unit.010945,0.037276
unit.010946,0.037359
unit.010947,0.037539
unit.010948,0.100606
unit.010949,0.03564
unit.010950,0.036289
unit.010951,0.037041
unit.010952,0.037644
unit.010953,0.035781
unit.010954,0.035874
unit.010955,0.03566
unit.010956,0.035794
unit.010957,0.036792
unit.010958,0.036436
unit.010959,0.035909
unit.010960,0.138641
unit.010961,0.036313
unit.010962,0.035719
unit.010963,0.035585
unit.010964,0.03551
unit.010965,0.036774
unit.010966,0.035502
unit.010967,0.03655
unit.010968,0.036573
unit.010969,0.037859
unit.010970,0.028142
unit.010971,0.028131
unit.010972,0.027191
unit.010973,0.027002
unit.010974,0.02791
unit.010975,0.027429
unit.010976,0.026985
unit.010977,0.025964
unit.010978,0.027268
unit.010979,0.027681
unit.010980,0.028993
unit.010981,0.093348
unit.010982,0.028955
unit.010983,0.03083
unit.010984,0.029032
unit.010985,0.028942
unit.010986,0.028722
unit.010987,0.028338
unit.010988,0.029127
unit.010989,0.116385
unit.010990,0.043978
unit.010991,0.042009
unit.010992,0.042201
unit.010993,0.049434
unit.010994,0.043043
unit.010995,0.03605
unit.010996,0.039042
unit.010997,0.036802
unit.010998,0.037001
unit.010999,0.035359
unit.011000,0.035911
unit.011001,0.11557
unit.011002,0.036146
unit.011003,0.036123
unit.011004,0.035212
unit.011005,0.035738
unit.011006,0.036315
unit.011007,0.036887
unit.011008,0.036163
unit.011009,0.03581
unit.011010,0.031666
unit.011011,0.027754
unit.011012,0.02717
unit.011013,0.02618
unit.011014,0.027206
unit.011015,0.026366
unit.011016,0.026404
unit.011017,0.026225
unit.011018,0.026482
unit.011019,0.02776
unit.011020,0.030542
unit.011021,0.027675
unit.011022,0.111468
unit.011023,0.028349
unit.011024,0.028444
unit.011025,0.030765
unit.011026,0.033369
unit.011027,0.028919
unit.011028,0.028475
unit.011029,0.031603
unit.011030,0.125537
unit.011031,0.037707
unit.011032,0.03717
unit.011033,0.03755
unit.011034,0.036407
unit.011035,0.038342
unit.011036,0.036864
unit.011037,0.035964
unit.011038,0.036376
unit.011039,0.047279
unit.011040,0.043899
unit.011041,0.040015
unit.011042,0.126826
unit.011043,0.037707
unit.011044,0.037674
unit.011045,0.036532
unit.011046,0.036599
unit.011047,0.047299
unit.011048,0.036091
unit.011049,0.036637
unit.011050,0.036526
unit.011051,0.032266
unit.011052,0.036879
unit.011053,0.036418
unit.011054,0.028955
unit.011055,0.03726
unit.011056,0.029014
unit.011057,0.028369
unit.011058,0.028817
unit.011059,0.027316
unit.011060,0.028135
unit.011061,0.02689
unit.011062,0.027307
unit.011063,0.087039
unit.011064,0.029527
unit.011065,0.029858
unit.011066,0.030158
unit.011067,0.02986
unit.011068,0.029351
unit.011069,0.028561
unit.011070,0.032441
unit.011071,0.407695
unit.011072,0.274163
unit.011073,0.138386
unit.011074,0.039114
unit.011075,0.035702
unit.011076,0.035708
unit.011077,0.035032
unit.011078,0.035165
unit.011079,0.035125
unit.011080,0.035218
unit.011081,0.035336
unit.011082,0.03673
unit.011083,0.114124
unit.011084,0.034884
unit.011085,0.035597
unit.011086,0.03512
unit.011087,0.035825
unit.011088,0.035333
unit.011089,0.035677
unit.011090,0.034826
unit.011091,0.037448
unit.011092,0.030428
unit.011093,0.026428
unit.011094,0.026416
unit.011095,0.0268
unit.011096,0.02767
unit.011097,0.025506
unit.011098,0.02581
unit.011099,0.026172
unit.011100,0.026664
unit.011101,0.02762
unit.011102,0.026226
unit.011103,0.027159
unit.011104,0.086071
unit.011105,0.027269
unit.011106,0.027008
unit.011107,0.028289
unit.011108,0.029008
unit.011109,0.028063
unit.011110,0.028425
unit.011111,0.027555
unit.011112,0.095486
unit.011113,0.038947
unit.011114,0.036776
unit.011115,0.035501
unit.011116,0.036308
unit.011117,0.035515
unit.011118,0.035485
unit.011119,0.035641
unit.011120,0.03521
unit.011121,0.03629
unit.011122,0.035629
unit.011123,0.036146
unit.011124,0.122414
unit.011125,0.036185
unit.011126,0.03575
unit.011127,0.035371
unit.011128,0.040526
unit.011129,0.036354
unit.011130,0.035648
unit.011131,0.038672
